delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,400,unexp,258,6,21,space,1.3236035000300035,None,342,1,[2.156108899973333],[2.156112299999222],21,6,258,0,2254.148796100053,,2254.141472700052,2254.148796100053,2255.132238500053,2255.132238500053,2255.1406170000555,2256.4576816000044,space,1.3236035000300035,None,2256.4583547000075,2256.557087266647,2256.8595872999867,2256.852221100009,2256.8526017999975,2256.8595872999867,2256.8595872999867,2256.8595872999867,2259.0158315999433,342,1,[2.156108899973333],[2.156112299999222],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,400,unexp,259,7,21,space,0.8696164999855682,None,903,1,[3.0661024000728503],[3.0661062999861315],21,7,259,1,2259.0237345000496,,2259.016015799949,2259.0237345000496,2260.0072730999673,2260.0072730999673,2260.015499799978,2260.8831446999684,space,0.8696164999855682,None,2260.883783899946,2261.282427966657,2261.591929199989,2261.5830785,2261.583686499973,2261.591929199989,2261.591929199989,2261.591929199989,2264.6581797000254,903,1,[3.0661024000728503],[3.0661062999861315],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,260,8,21,space,0.8727448999416083,None,321,1,[2.7142645000712946],[2.714268399984576],21,8,260,9,2264.665893699974,,2264.6583104999736,2264.665893699974,2265.657115699956,2265.657115699956,2265.657115699956,2266.5327365000267,space,0.8727448999416083,None,2266.533429599949,2266.6319440666744,2266.9435575000243,2266.935703899944,2266.9362081999425,2266.9435575000243,2266.9435575000243,2266.9435575000243,2269.657973299967,321,1,[2.7142645000712946],[2.714268399984576],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,261,9,21,space,0.4403218999505043,None,321,1,[2.4318175999214873],[2.4318211999488994],21,9,261,5,2269.6658740000566,,2269.658107300056,2269.6658740000566,2270.656925700023,2270.656925700023,2270.656925700023,2271.099152700044,space,0.4403218999505043,None,2271.0998798999935,2271.7983688666177,2272.1014519999735,2272.095061399974,2272.0954198000254,2272.1014519999735,2272.1014519999735,2272.1014519999735,2274.5334153999574,321,1,[2.4318175999214873],[2.4318211999488994],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,262,10,21,space,0.3748325000051409,None,432,1,[2.0122501999139786],[2.012253599939868],21,10,262,6,2274.5401794000063,,2274.5335448000114,2274.5401794000063,2275.5318109999644,2275.5318109999644,2275.5318109999644,2275.9074372999603,space,0.3748325000051409,None,2275.908743100008,2276.0071169667103,2276.311621199944,2276.304293400026,2276.304690800025,2276.311621199944,2276.311621199944,2276.311621199944,2278.324008699972,432,1,[2.0122501999139786],[2.012253599939868],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,400,unexp,263,11,21,space,0.5561837999848649,None,543,1,[2.139706499991007],[2.139710500021465],21,11,263,2,2278.3315248000436,,2278.3241401000414,2278.3315248000436,2279.314999999944,2279.314999999944,2279.3233668999746,2279.8742491999874,space,0.5561837999848649,None,2279.874990900047,2280.5733923667035,2280.884917999967,2280.8764904999407,2280.8770362000214,2280.884917999967,2280.884917999967,2280.884917999967,2283.0247771999566,543,1,[2.139706499991007],[2.139710500021465],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,400,unexp,264,0,22,space,0.11090480000711977,None,904,1,[1.983299299958162],[1.9833034999901429],22,0,264,0,2283.0316982000368,,2283.0249044999946,2283.0316982000368,2284.023343299981,2284.023343299981,2284.023343299981,2284.1403767999727,space,0.11090480000711977,None,2284.141238900018,2284.239811766722,2284.5405068000546,2284.533397100051,2284.533870800049,2284.5405068000546,2284.5405068000546,2284.5405068000546,2286.523940199986,904,1,[1.983299299958162],[1.9833034999901429],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,265,1,22,space,0.44420880009420216,None,703 ,1,[4.37144289992284],[4.371446699951775],22,1,265,11,2286.531627899967,,2286.5240707000485,2286.531627899967,2287.5231929,2287.5231929,2287.5231929,2287.973511100048,space,0.44420880009420216,None,2287.9741589999758,2288.6733101666364,2288.9776096999412,2288.9721670999425,2288.972411899944,2288.9776096999412,2288.9776096999412,2288.9776096999412,2293.3491952000186,703 ,1,[4.37144289992284],[4.371446699951775],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,266,2,22,space,1.354627100052312,None,384,1,[2.0666337999282405],[2.066637499956414],22,2,266,8,2293.3562859999947,,2293.3493289999897,2293.3562859999947,2294.3398891000543,2294.3398891000543,2294.3483026999747,2295.698996299994,space,1.354627100052312,None,2295.6997638000175,2296.406321166611,2296.715659999987,2296.7068776000524,2296.707364000031,2296.715659999987,2296.715659999987,2296.715659999987,2298.782447400037,384,1,[2.0666337999282405],[2.066637499956414],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,267,3,22,space,0.6736158999847248,None,291,1,[5.186693700030446],[5.186697699944489],22,3,267,4,2298.7896605000133,,2298.7825785999885,2298.7896605000133,2299.7814790999983,2299.7814790999983,2299.7814790999983,2300.4568550999975,space,0.6736158999847248,None,2300.457504800055,2300.8562814666116,2301.16180110001,2301.154132799944,2301.1545781999594,2301.16180110001,2301.16180110001,2301.16180110001,2306.3486712999875,291,1,[5.186693700030446],[5.186697699944489],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,268,4,22,space,0.5037412000820041,None,371,1,[4.176281700027175],[4.1762853999389336],22,4,268,5,2306.3560517999576,,2306.348834299948,2306.3560517999576,2307.339571199962,2307.339571199962,2307.3480104999617,2307.849535400048,space,0.5037412000820041,None,2307.8505948999664,2308.5562495666713,2308.8651116000256,2308.855728799943,2308.856713699992,2308.8651116000256,2308.8651116000256,2308.8651116000256,2313.0415557000088,371,1,[4.176281700027175],[4.1762853999389336],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,400,unexp,269,5,22,space,0.8794402000494301,None,303,1,[8.889980300096795],[8.88998520001769],22,5,269,1,2313.0476054999745,,2313.0416823000414,2313.0476054999745,2314.0394648000365,2314.0394648000365,2314.0394648000365,2314.923343600007,space,0.8794402000494301,None,2314.924302199972,2315.3226192666375,2315.6333818000276,2315.623085499974,2315.623637499986,2315.6333818000276,2315.6333818000276,2315.6333818000276,2324.5236758999527,303,1,[8.889980300096795],[8.88998520001769],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,270,6,22,space,0.5024757999926805,None,409,1,[2.723387400037609],[2.7233915000688285],22,6,270,6,2324.5308246000204,,2324.523846899974,2324.5308246000204,2325.5226801000535,2325.5226801000535,2325.5226801000535,2326.032354200026,space,0.5024757999926805,None,2326.0331886999775,2326.139209266698,2326.4498674999923,2326.436434400035,2326.437035299954,2326.4498674999923,2326.4498674999923,2326.4498674999923,2329.1734285999555,409,1,[2.723387400037609],[2.7233915000688285],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,271,7,22,space,0.14215410000178963,None,702,1,[2.2948927000397816],[2.2949072000337765],22,7,271,10,2329.180669400026,,2329.173565999954,2329.180669400026,2330.1644223999465,2330.1644223999465,2330.1734728999436,2330.3145715999417,space,0.14215410000178963,None,2330.3153230999596,2330.7139484666445,2331.0200183000416,2331.011641900055,2331.0122336000204,2331.0200183000416,2331.0200183000416,2331.0200183000416,2333.3152214,702,1,[2.2948927000397816],[2.2949072000337765],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,272,8,22,space,0.3469223000574857,None,084,1,[2.2787677999585867],[2.2787715999875218],22,8,272,3,2333.322115399991,,2333.315406800015,2333.322115399991,2334.314219800057,2334.314219800057,2334.314219800057,2334.66522309999,space,0.3469223000574857,None,2334.6660335999914,2334.7724864666275,2335.085693800007,2335.074391699978,2335.075099000009,2335.085693800007,2335.085693800007,2335.085693800007,2337.3646157999756,084,1,[2.2787677999585867],[2.2787715999875218],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,400,unexp,273,9,22,space,0.33656979992520064,None,433,1,[2.832572399987839],[2.8325765000190586],22,9,273,2,2337.37227599998,,2337.3647589000175,2337.37227599998,2338.3557088000234,2338.3557088000234,2338.364572199993,2338.698133299942,space,0.33656979992520064,None,2338.699202500051,2339.397259166643,2339.7067000999814,2339.6965788999805,2339.6970129000256,2339.7067000999814,2339.7067000999814,2339.7067000999814,2342.539488599985,433,1,[2.832572399987839],[2.8325765000190586],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,274,10,22,space,0.3982163000619039,None,432,1,[2.626051799976267],[2.626055899891071],22,10,274,9,2342.546950899996,,2342.5396637000376,2342.546950899996,2343.530617499957,2343.530617499957,2343.539061299991,2343.931109199999,space,0.3982163000619039,None,2343.931788500049,2344.0307039666845,2344.3387609999627,2344.3293632999994,2344.329925799975,2344.3387609999627,2344.3387609999627,2344.3387609999627,2346.9649652000517,432,1,[2.626051799976267],[2.626055899891071],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,275,11,22,space,0.9443444999633357,None,548,1,[2.8816427999408916],[2.8816473999759182],22,11,275,7,2346.972093999968,,2346.9651127000106,2346.972093999968,2347.964103800012,2347.964103800012,2347.964103800012,2348.914363399963,space,0.9443444999633357,None,2348.9150408999994,2349.3139450667118,2349.6245463000378,2349.6134760000277,2349.614198000054,2349.6245463000378,2349.6245463000378,2349.6245463000378,2352.50634870003,548,1,[2.8816427999408916],[2.8816473999759182],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,400,unexp,276,0,23,space,0.6933678999776021,None,264,1,[4.99199090001639],[4.9919955000514165],23,0,276,1,2352.5136901000515,,2352.5064966999926,2352.5136901000515,2353.497368799988,2353.497368799988,2353.5055248000426,2354.1975727999816,space,0.6933678999776021,None,2354.1983800999587,2354.596978866674,2354.9052844999824,2354.895256799995,2354.8960360999918,2354.9052844999824,2354.9052844999824,2354.9052844999824,2359.897440199973,264,1,[4.99199090001639],[4.9919955000514165],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,277,1,23,space,0.8100396000081673,None,154,1,[2.750291300006211],[2.750295800040476],23,1,277,8,2359.905484899995,,2359.897576599964,2359.905484899995,2360.888588299975,2360.888588299975,2360.8968988000415,2361.705911200028,space,0.8100396000081673,None,2361.7065724000568,2362.405190166614,2362.7141733999597,2362.706200100016,2362.7064921000274,2362.7141733999597,2362.7141733999597,2362.7141733999597,2365.464625100023,154,1,[2.750291300006211],[2.750295800040476],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,400,unexp,278,2,23,space,0.6666500000283122,None,241,1,[5.886290700058453],[5.886295199976303],23,2,278,2,2365.4719969000435,,2365.4647549999645,2365.4719969000435,2366.463786600041,2366.463786600041,2366.463786600041,2367.1400926000206,space,0.6666500000283122,None,2367.141065099975,2367.847056766685,2368.1528568000067,2368.1437978999456,2368.144560100045,2368.1528568000067,2368.1528568000067,2368.1528568000067,2374.0393205999862,241,1,[5.886290700058453],[5.886295199976303],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,279,3,23,space,0.6947193000232801,None,342,1,[2.0819617999950424],[2.0819661000277847],23,3,279,7,2374.046592599945,,2374.03947660001,2374.046592599945,2375.0300262999954,2375.0300262999954,2375.038478799979,2375.730836499948,space,0.6947193000232801,None,2375.731707699946,2376.12992016663,2376.4319605999626,2376.423093499965,2376.4237476999406,2376.4319605999626,2376.4319605999626,2376.4319605999626,2378.5141043999465,342,1,[2.0819617999950424],[2.0819661000277847],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,400,unexp,280,4,23,space,0.3822116000810638,None,543,1,[2.546909699914977],[2.546913499943912],23,4,280,0,2378.521306599956,,2378.5149291999405,2378.521306599956,2379.513204299961,2379.513204299961,2379.513204299961,2379.897288599983,space,0.3822116000810638,None,2379.898359599989,2379.996781166705,2380.3004156999523,2380.2923200000077,2380.292655700003,2380.3004156999523,2380.3004156999523,2380.3004156999523,2382.8474770999746,543,1,[2.546909699914977],[2.546913499943912],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,281,5,23,space,0.3649157000472769,None,888,1,[1.8245534000452608],[1.8245612001046538],23,5,281,4,2382.8551187999547,,2382.8476048000157,2382.8551187999547,2383.8384047000436,2383.8384047000436,2383.8464938000543,2384.2054367000237,space,0.3649157000472769,None,2384.206338500022,2384.6046365666593,2384.915233799955,2384.9051228000317,2384.9057586999843,2384.915233799955,2384.915233799955,2384.915233799955,2386.7400451999856,888,1,[1.8245534000452608],[1.8245612001046538],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,282,6,23,space,1.9452155999606475,None,893,1,[4.117363999946974],[4.117368799983524],23,6,282,9,2386.7464670999907,,2386.7402676000493,2386.7464670999907,2387.7381409000373,2387.7381409000373,2387.7381409000373,2389.6884545000503,space,1.9452155999606475,None,2389.6898599000415,2389.788542766652,2390.087847899995,2390.0824796999805,2390.0827454000246,2390.087847899995,2390.087847899995,2390.087847899995,2394.2053742000135,893,1,[4.117363999946974],[4.117368799983524],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,283,7,23,space,0.5294594999868423,None,348,1,[2.357930999947712],[2.35793499997817],23,7,283,10,2394.212714800029,,2394.2055553999962,2394.212714800029,2395.1966141000157,2395.1966141000157,2395.2047373000532,2395.730292399996,space,0.5294594999868423,None,2395.731132999994,2396.1296585666173,2396.4313435000367,2396.425181800034,2396.4255040000426,2396.4313435000367,2396.4313435000367,2396.4313435000367,2398.7894219999434,348,1,[2.357930999947712],[2.35793499997817],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,284,8,23,space,1.0305994000518695,None,433,1,[2.0862216000678018],[2.0862268999917433],23,8,284,5,2398.7963009000523,,2398.7896195000503,2398.7963009000523,2399.788171699969,2399.788171699969,2399.788171699969,2400.8217219000217,space,1.0305994000518695,None,2400.822419599979,2401.5211087666144,2401.8273362000473,2401.8163302999455,2401.81690840004,2401.8273362000473,2401.8273362000473,2401.8273362000473,2403.9137321000453,433,1,[2.0862216000678018],[2.0862268999917433],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,285,9,23,space,0.3411612999625504,None,403,1,[4.458172000013292],[4.458176999934949],23,9,285,11,2403.9217035999754,,2403.913878099993,2403.9217035999754,2404.9128620000556,2404.9128620000556,2404.9128620000556,2405.2547990999883,space,0.3411612999625504,None,2405.2555500000017,2405.954325866715,2406.264618700021,2406.252937900019,2406.2536448000465,2406.264618700021,2406.264618700021,2406.264618700021,2410.7229771000566,403,1,[4.458172000013292],[4.458176999934949],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,286,10,23,space,2.059997099917382,None,333,1,[4.952161699999124],[4.952165400027297],23,10,286,3,2410.729382600053,,2410.7231356999837,2410.729382600053,2411.721304800012,2411.721304800012,2411.721304800012,2413.7883069999516,space,2.059997099917382,None,2413.7893349999795,2413.8877193666453,2414.194354700041,2414.1854666,2414.18600830005,2414.194354700041,2414.194354700041,2414.194354700041,2419.146658499958,333,1,[4.952161699999124],[4.952165400027297],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,287,11,23,space,0.3443537999410182,None,132,1,[2.902604899951257],[2.902612999896519],23,11,287,6,2419.154345900053,,2419.1467941999435,2419.154345900053,2420.137414099998,2420.137414099998,2420.145826300024,2420.4884459000314,space,0.3443537999410182,None,2420.4896141999634,2420.5875570666435,2420.8934877000283,2420.882796299993,2420.8834790999535,2420.8934877000283,2420.8934877000283,2420.8934877000283,2423.79626079998,132,1,[2.902604899951257],[2.902612999896519],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
